"TCD","DLOC","TCLOC","scores_ANN"
0.1,3,9,5.6
0.3,161,167,5.9
0.4,14,16,4.4
0.1,2,9,5.1
0.2,10,10,8.1
0.4,46,53,4.6
0.2,16,19,2.6
0.1,1,1,7.7
0.1,5,9,2.2
0.2,6,7,5.2
0.2,50,61,4.6
0.1,3,6,0.8
0.1,11,13,4.5
0.1,8,11,2.4
0.1,4,8,2.5
0.2,15,16,3.3
0.1,9,9,0.7
0.4,12,13,1.5
0.2,16,16,1.7
0.1,6,36,3.6
0.4,6,7,3.9
0.3,44,44,4.4
0.2,10,11,3.5
0.5,11,17,2.6
0.3,15,24,2.6
0.5,40,99,3.6
0.6,52,52,4.5
0.4,5,5,1.9
0.1,12,17,3.8
0.1,118,134,5.6
0.4,4,4,7.7
0,6,14,6.6
0.3,45,85,4.1
0,7,8,4
0.1,5,7,2.8
0.1,12,12,4.9
0.2,16,16,6.8
0.2,16,16,5.9
0.1,3,6,2.8
0.2,3,7,2.3
0.1,10,13,4
0.1,1,1,7.8
0.5,39,42,3.5
0.4,55,57,6.6
0.2,6,9,2.7
0,0,9,2.4
0.1,7,9,3.8
0.1,8,11,3.1
0,5,6,5.8
0.3,3,6,4.7
0.1,11,44,4.6
0.2,257,323,5.9
0.1,6,7,6.8
0.2,8,40,0.6
0.3,11,12,5.3
0.3,23,29,1.5
0.2,18,22,6.1
0.4,7,7,2.7
0.1,17,37,1.5
0,7,7,4
0.7,224,224,1.9
0.4,17,17,2.7
0.1,25,42,8.2
0.3,15,19,7
0.2,27,33,6.7
0.2,16,17,6.6
0.2,3,4,4.5
0.8,19,19,1.5
0.1,1,3,5.6
0.6,9,9,2.4
0.2,2,2,2.7
0.5,9,9,2.5
0.2,7,7,3.3
0.3,3,3,4.6
0.1,5,5,0.6
0.5,182,182,4.8
0.3,35,36,3.6
0.5,16,16,2.8
0.5,213,217,4.3
0.3,10,10,2.5
0.3,40,76,0.9
0.1,10,12,7.2
0.2,24,24,3.5
0.1,3,7,6.4
0.1,1,5,0.3
0.1,6,12,0.3
0,7,16,4.2
0.3,4,11,4.5
0.4,67,111,4.3
0,5,19,7.3
0,4,4,5.5
0.2,12,12,4.6
0.2,9,9,4.1
0,3,14,5
0.2,10,12,2.8
0.2,0,15,0.8
0.1,1,1,5.7
0.1,5,13,4.4
0.7,107,107,1.9
0.1,17,17,4
0.3,49,49,4.5
0.5,49,49,3.8
0.3,0,13,2.5
0.2,19,30,4.1
0.1,3,4,5.3
0.3,12,12,2.5
0.3,154,214,8.1
0.4,18,19,5.1
0,7,9,4.3
0.2,58,153,4.8
0.5,68,73,5.4
0.5,20,30,6.7
0.2,10,10,1.9
0.2,4,4,3.6
0.2,21,21,4.2
0.1,0,18,4.6
0.3,4,6,1.4
0.2,7,7,2.3
0.1,3,7,7.6
0,5,9,6.3
0.2,14,21,3.4
0.4,5,5,2.3
0,6,6,5.3
0.2,23,27,3.4
0.3,4,4,3.6
0.2,48,48,4.3
0.3,50,50,6.2
0.1,9,35,4.4
0.3,5,5,4
0.2,82,118,7.4
0.4,5,5,4.9
0.1,5,8,1.7
0,0,9,5.3
0,0,5,5.4
0.8,19,19,5
0.1,34,44,4.7
0.1,2,8,1.1
0.2,12,14,2.6
0.5,67,68,4
0.6,34,34,3.5
0.2,38,39,4.2
0.2,73,86,5.3
0.3,3,3,3.4
0.5,29,32,3.1
0.2,20,27,3.5
0.5,1667,1668,8.7
0.6,140,148,3.9
0.1,9,15,3
0.1,1,20,6.7
0.1,10,10,1.2
0.2,19,19,3.1
0.3,64,72,5.3
0.2,0,17,4.7
0.4,0,5,5.3
0.1,20,21,4.2
0.1,39,126,5.1
0.3,15,15,7
0.1,112,130,7.2
0.1,0,7,3.4
0.5,13,25,2.8
0,10,38,4.6
0.1,17,31,4.1
0.4,4,4,3
0.1,6,7,2.6
0.1,10,39,4.5
0.1,30,79,4.9
0.1,7,13,8.4
0.6,5,5,5.3
0.1,16,43,4.2
0.1,2,40,4.2
0,14,55,5
0,4,15,6.6
0.1,6,22,3.9
0.2,23,26,3.1
0,1,3,3.8
0.3,11,11,5.2
0.3,40,40,3.5
0.1,9,35,4.3
0.3,0,12,2.5
0.5,34,34,3.5
0.3,44,65,4.5
0.1,18,25,6.6
0.1,3,48,4.2
0.5,43,43,3.4
0.1,4,16,6.2
0.1,0,5,5.6
0,1,3,2.4
0.2,61,67,3.9
0.5,17,17,3.9
0.4,113,118,4.5
0.2,5,5,7.4
0.4,64,72,4.9
0.2,0,1,3.4
0.2,148,164,5.6
0.4,14,16,1.4
0.3,101,102,6.7
0,3,11,5
0.3,11,11,2.9
0.2,4,5,2
0.7,6,8,2.9
0.1,3,32,4.5
0.3,8,8,2.3
0.2,16,19,3.9
0,3,8,5.5
0,4,11,3.2
0.5,58,80,1.9
0.1,12,21,7.5
0.4,125,144,4.7
0.4,16,22,4.6
0.1,16,19,4.3
0,28,28,6.2
0.2,26,26,4.2
0.2,1,2,3.4
0.4,12,12,4.3
0.1,10,10,4
0.1,11,17,0.4
0,2,3,6.6
0.5,48,49,4.1
0.1,12,18,5.9
0.3,86,104,3.2
0.5,25,29,3.4
0.2,87,152,4.9
0.2,9,9,6.8
0.7,16,16,3.2
0.3,20,20,3.8
0.1,8,17,5.6
0.2,6,6,1.6
0.3,8,9,3.8
0.3,24,24,3.6
0.1,0,26,4.2
0.5,78,81,4.1
0.2,43,75,4.2
0,5,10,5.2
0,6,6,4.4
0.3,5,5,5.5
0.3,48,48,7.1
0.1,3,3,1.1
0.1,3,20,5.4
0.2,10,14,3.7
0.1,0,4,4
0.2,19,22,4
0.2,12,18,2.8
0.2,7,15,4
0,3,3,8.2
0.1,3,50,4.6
0.1,7,27,4
0.4,49,49,3.8
0.1,3,27,5.7
0.4,4,5,1.2
0.7,39,39,6.2
0.1,0,7,5.9
0.3,10,14,2.5
0.5,45,45,4
0.8,3,69,1.2
0.6,54,54,3.5
0.3,26,26,4.9
0.1,7,11,3.3
0.4,16,16,3
0.4,30,73,4.6
0.2,27,32,4.8
0.4,77,108,4.9
0.5,12,12,3.1
0.4,6,52,4.7
0.2,7,8,3.7
0,10,67,7.7
0.7,3,46,1.2
0,3,52,7.3
0.1,15,17,3.3
0.4,23,23,3.5
0.7,3,42,1.2
0,2,4,3.2
0.1,12,14,3.6
0.2,16,27,4.3
0.1,6,9,4
0.1,9,18,3.3
0.3,12,26,4.5
0.5,13,13,2.9
0.2,24,24,5.3
0.7,115,115,5.3
0,5,9,5.4
0.2,11,52,3.3
0.4,79,88,4.9
0.1,15,21,4.3
0.1,0,4,1.2
0.4,8,16,4.8
0.6,11,11,2.8
0,15,21,5.3
0.2,12,53,4.9
0.6,40,40,5
0.1,70,150,5.1
0.9,14,14,1
0.1,7,11,3.6
0,8,8,6.3
0.3,12,33,3.5
0.8,3,70,1.2
0.4,19,19,3.4
0,6,9,4.9
0.4,19,19,3.3
0.2,57,97,4.8
0.1,9,10,3.4
0.2,4,22,4.1
0.2,18,37,4
0.3,48,59,2.3
0.2,19,42,3.5
0.5,0,19,2
0.9,19,19,1.2
0.3,0,36,5.5
0.7,3,51,1.2
0,3,8,5.8
0.2,3,7,3
0.2,76,112,3.4
0.4,43,43,3.7
0.1,2,31,3.1
0.1,3,10,3
0.2,28,38,1.5
0.1,2,7,3.1
0.1,5,10,2
0.3,11,43,1.7
0.3,21,21,3.9
0.1,35,40,6.6
0.2,17,17,5.9
0.3,26,29,0.6
0.3,4,5,6.6
0.1,5,65,6.6
0.1,8,8,5.7
0.1,13,13,5.7
0.1,3,45,6.4
0.1,3,4,3.9
0.3,26,26,4
0.1,6,9,3.9
0.2,0,32,3.4
0.6,174,253,5.9
0.1,12,19,2.2
0,14,23,2.7
0.2,8,16,4.2
0,7,7,4.4
0.5,22,60,3.8
0.1,20,20,6.4
0,0,1,7.3
0.1,5,14,5.6
0.5,20,20,6.6
0.5,36,36,3.8
0.2,7,11,5.7
0.4,66,134,2.8
0.2,42,47,3.3
0.6,36,40,2.5
0.2,14,21,4.3
0.4,58,106,4.3
0.2,13,23,3.8
0.2,10,12,3.9
0.1,10,58,5.6
0.1,4,11,5.4
0.4,35,40,4.6
0.2,29,45,2.3
0.2,11,11,6.1
0.4,57,57,2.9
0.4,394,722,4.7
0.2,10,20,3.8
0.2,12,16,4.2
0.1,14,25,5
0.2,7,8,3.2
0.3,7,7,2.6
0.2,24,25,6.9
0,3,18,6.7
0.2,22,49,3.6
0.2,3,5,3.2
0.2,114,160,3.3
0.5,164,211,4.3
0.1,0,5,5.9
0.2,26,33,6.1
0.2,14,15,1.9
0.2,12,17,2.2
0.2,20,20,3.7
0.2,18,24,5
0.4,112,112,8.5
0.2,0,5,2
0.1,18,18,6.9
0.4,20,20,1.8
0.4,22,22,3.2
0.1,14,34,3.8
0.2,5,7,3.6
0.1,10,19,5.4
0.1,0,4,1.8
0.1,52,88,5.3
0.2,3,35,3.1
0.1,42,42,6.6
0.4,10,13,2.2
0.1,0,6,2.1
0.3,171,211,3.4
0.5,163,175,4.4
0.2,13,13,2.7
0.3,8,9,2.8
0,10,10,6.6
0.2,0,6,5.5
0.1,5,23,3.7
0.7,114,114,4.2
0.5,3,3,4.3
0.1,12,18,3.7
0.4,27,27,3.2
0.2,7,10,5.6
0.1,1,1,3.8
0.1,10,10,4.8
0.2,18,34,0.9
0.1,0,9,1.4
0.2,9,9,1.8
0.1,2,2,6.8
0,4,7,7.4
0.2,4,4,6.5
0.2,51,154,4.6
0.3,51,51,3.7
0.5,13,13,2.4
0.3,49,53,4.1
0.2,10,10,4.7
0,2,4,4
0.1,17,32,3.6
0.1,6,8,2.3
0.5,131,135,5
0.1,2,8,5.2
0.6,22,22,4.3
0.6,16,23,4.1
0.2,141,172,4.6
0.3,30,36,4.1
0.1,0,6,2.2
0.2,12,17,2.5
0.1,30,39,5
0.3,21,29,1.8
0.3,7,7,6.9
0,24,115,5.3
0.2,8,8,3.3
0.2,87,124,3.1
0.3,10,30,1.3
0.4,14,25,1.2
0.4,106,118,3.6
0,7,8,4.8
0.1,15,18,2.4
0.1,46,54,6.9
0.4,5,5,6.4
0.1,0,6,5
0.1,28,30,4.3
0,3,4,3.1
0.2,20,20,4.5
0.5,31,33,4.5
0.4,13,13,4.2
0.1,0,9,3.9
0,0,9,5.5
0.3,1,14,5
0.6,26,26,3.6
0.1,1,3,2.5
0,4,5,4.2
0.2,0,4,5
0.1,4,13,4
0.3,0,4,2.7
0.7,29,29,3.6
0.1,15,27,0.5
0,1,6,7.1
0.1,37,53,4.7
0.6,36,36,2.8
0.1,4,11,4.1
0.6,26,26,3.4
0.1,0,4,4.6
0.2,67,68,3.8
0.4,59,59,3.8
0.5,328,340,4.3
0.7,75,78,4
0,7,8,4.7
0.1,0,3,2.7
0,8,9,5
0.1,10,12,1.2
0.2,9,9,1.6
0.1,55,188,2.5
0.6,14,14,3.5
0.6,3,50,1.2
0.7,3,64,1.2
0.5,19,19,3.1
0.7,19,19,3.8
0.5,15,249,0.2
0.8,3,104,1.2
0.6,3,96,1.4
0.2,34,35,4.2
0.2,5,18,6.6
0.2,10,14,3
0.4,11,19,0.8
0.8,0,78,1.6
0.9,78,78,2.1
0.3,20,24,2.6
0.3,1,1,4.8
0.1,3,73,6.3
0.1,17,41,2.9
0.2,128,149,3.9
0.3,12,15,4.2
0.2,63,128,3.4
0.1,20,60,2.9
0,6,7,5.3
0.3,27,27,4.1
0.2,3,67,5.3
0.2,14,17,1.9
0.7,14,14,4
0,0,6,4.1
0.2,5,15,1.4
0.6,28,30,4
0.1,0,1,5
0.2,68,104,5.5
0.3,82,116,5.4
0.4,37,38,3.9
0.4,88,90,5.8
0.1,5,11,3
0.3,18,25,1.5
0.1,8,9,5.2
0.6,25,25,1.8
0.4,164,168,5.1
0.1,41,41,7.4
0.4,5,16,3
0.2,3,11,4.8
0.2,41,51,3.6
0,10,10,5.2
0.2,37,41,4
0.4,21,21,3.4
0.5,592,595,8.7
0,3,4,4.1
0.5,9,178,2.3
0.2,15,15,2.7
0.6,153,153,5.2
0.1,3,16,2.5
0.3,16,20,5.3
0.4,138,389,5.6
0.2,11,12,1.7
0,6,6,4
0.5,255,258,3.8
0,3,14,3.2
0.3,111,250,3.8
0.1,4,6,3.4
0.5,94,94,4.3
0.1,7,46,0.8
0,9,9,3.6
0.1,4,20,0.7
0.2,4,24,0.6
0.3,0,4,4.9
0.4,107,113,2.7
0.6,126,126,7
0.4,0,7,2.6
0.4,123,123,5.4
0,0,10,5.9
0.3,7,109,5
0.5,18,18,5.8
0.3,17,70,5
0.2,13,19,0.9
0.1,7,26,6.3
0.1,7,36,0.8
0.4,21,55,2.3
0.1,4,15,0.7
0.3,99,163,4.8
0.4,27,27,3.7
0.4,41,41,4.2
0.3,12,24,5.3
0.1,0,9,3
0.5,3,3,1.6
0.2,32,34,3.3
0.3,14,14,2.3
0.5,5,28,5.3
0.1,3,16,8.4
0.4,3,4,5.7
0.2,3,4,5.7
0.3,61,70,2.9
0.4,95,96,4.8
0.1,4,62,6.1
0.4,146,171,3.9
0.1,26,36,6.2
0.3,342,499,4.6
0.1,0,12,7.2
0.3,107,119,5
0.3,147,164,3.9
0.2,11,17,0.9
0.4,70,70,4
0.2,0,1,3.5
0.6,12,57,2.4
0.3,12,287,5
0.1,4,18,0.6
0.5,18,22,2.6
0,9,9,4
0.1,25,35,0.6
0.4,12,297,2.9
0.3,14,14,2.2
0.2,48,59,5.3
0.5,68,68,4.1
0.3,18,34,6.1
0.1,22,34,7.2
0.3,11,15,3.8
0.3,0,21,3.5
0.2,3,5,3.6
0.2,3,45,3.3
0.4,0,66,4.9
0.1,10,14,5.1
0.1,14,39,6.9
0.4,210,212,5.2
0.5,3,3,3.6
0.1,6,10,4.2
0.1,1,5,1.9
0.3,0,6,2.9
0.2,6,11,1.9
0.1,10,13,3.1
0,3,7,7.2
0.6,60,63,4.3
0.2,10,20,5.2
0.2,16,23,3.9
0.2,8,8,0.8
0.3,31,31,4.7
0.1,25,25,3.6
0,10,10,3.9
0.4,57,57,4.1
0,10,14,4.3
0.5,122,144,4.7
0.1,4,26,2.1
0.4,11,13,2.7
0.2,8,11,0.3
0.1,3,7,3.8
0.2,52,68,3.1
0.4,0,40,4.3
0.5,3,23,4.6
0.2,8,8,4.8
0.4,0,24,4
0.1,4,7,5.1
0.1,11,56,4.6
0.4,17,17,3.9
0.2,0,14,3
0.1,6,10,3.4
0.1,16,19,5.2
0.3,193,223,4.4
0,0,19,6
0.6,8,8,3.1
0.3,2,30,3.8
0.1,5,5,0.7
0.2,5,5,0.6
0.4,0,4,3.5
0.3,34,34,4.5
0,11,18,5.1
0.1,15,17,5
0.4,0,29,3.7
0.2,23,25,4
0,0,14,5.1
0.3,266,410,4.5
0.1,11,11,6.3
0.1,3,7,8
0.2,0,3,1.6
0.5,0,10,3.9
0.1,3,3,7.1
0.2,125,129,5.7
0.5,47,47,5.9
0.1,15,20,2.9
0,3,4,3
0,1,6,3.6
0.1,11,13,3.7
0,4,13,7.1
0.3,147,235,8
0.5,36,36,3.7
0.1,6,13,1.7
0.4,17,25,3.1
0.4,8,8,2.7
0.3,44,111,3.4
0,12,12,5.4
0.2,12,13,3.4
0.5,51,51,3.8
0,10,17,5.1
0.1,3,21,2.9
0.5,81,81,4.5
0.1,28,42,5.9
0.4,7,7,1.2
0.2,5,8,3
0.5,61,66,4
0.1,22,24,6.9
0.6,74,74,3.2
0.1,0,8,2.2
0.2,23,31,2.7
0,5,10,4
0.2,28,41,8.1
0,4,15,1.2
0.1,0,5,0.9
0,7,8,4.3
0.2,36,49,2.8
0.5,21,21,2.7
0.5,75,75,4.6
0.2,60,134,4.3
0.3,87,112,2.9
0.3,23,101,3.6
0.1,0,7,4.1
0.4,60,60,5.8
0.4,37,191,3.2
0.2,3,5,1.2
0.6,17,19,4
0.1,3,9,5.3
0.3,10,16,2.6
0.7,22,22,1.8
0.1,0,15,7.1
0.1,10,12,4.5
0.1,5,6,4.6
0.3,23,24,4
0.1,4,7,4.4
0.2,0,8,2.9
0.1,0,9,3.5
0,4,4,5.8
0.8,1,94,1.2
0.8,3,273,1.2
0.5,10,11,2.6
0.8,3,84,1.2
0.2,43,44,4.7
0.6,3,35,1.2
0.4,17,24,5.5
0.4,175,255,5.7
0.1,2,6,3.5
0.1,11,11,2.7
0.4,3,27,1.2
0.7,1,63,1.2
0,4,8,7.3
0.3,16,17,2.8
0.2,16,26,3.7
0.5,3,23,1.2
0.8,3,52,1.2
0,0,20,4.2
0.5,45,45,3.9
0.6,3,23,1.2
0.5,49,49,3.9
0.1,0,15,4.3
0.4,20,20,1.6
0.4,3,16,1.2
0.2,13,36,4.7
0.6,3,30,1.2
0.5,3,18,1.2
0.8,3,128,1.2
0.7,99,100,4.2
0.4,13,14,5.5
0.3,105,133,4.8
0.3,4,10,1.8
0.5,1,25,1.2
0.9,1,151,1.2
0.1,5,8,2.7
0.2,1,4,1.2
0.1,2,6,2.6
0.5,3,22,1.2
0.3,1,11,1.2
0.7,1,50,1.2
0.4,90,97,5.7
0.4,65,107,4.9
0.4,11,11,1.7
0.1,1,31,1.7
0.1,0,50,2.8
0.5,1,39,1.4
0.1,10,10,5.8
0.5,44,51,4.8
0.5,34,39,2.2
0.7,3,113,1.2
0.3,3,12,1.2
0.4,3,20,1.2
0.1,3,7,5.1
0.4,28,32,2.2
0.6,3,84,1.2
0.6,22,22,2.2
0.5,22,24,1.8
0.8,3,105,1.2
0.5,28,28,2.3
0.6,3,39,1.2
0.4,56,62,2.5
0.8,3,82,1.2
0.3,104,109,5.2
0.7,3,48,1.2
0.2,0,5,5.3
0.4,51,52,2.6
0.5,3,80,1.2
0.5,366,366,7.7
0.2,20,25,3.9
0.8,3,71,1.2
0.1,1,57,4.8
0.1,1,6,1.7
0.2,1,2,2
0.5,81,85,2.6
0.5,87,89,2.7
0.5,1,43,1.4
0.5,5,5,1.6
0.3,29,29,4.6
0.2,12,14,6.2
0.1,25,26,2.9
0.4,5,5,3.6
0.2,8,11,1.4
0.2,47,67,1.9
0.4,43,44,2.2
0.1,7,12,1.7
0.1,5,18,3.6
0.6,59,59,2.8
0.2,6,9,2.6
0.2,24,26,4.6
0.3,17,256,0.8
0.6,5,5,1.6
0.1,13,19,3.9
0.6,3,43,1.2
0.1,4,10,3.2
0.5,3,114,1.4
0,3,6,5.3
0.4,23,23,4.2
0.3,15,22,6.6
0.5,185,228,8
0.1,4,24,5.5
0,6,6,7.1
0.6,3,46,1.2
0.6,3,25,1.2
0.1,3,5,5.7
0.8,3,56,1.2
0.6,3,40,1.2
0.4,10,10,3.2
0,0,3,1.1
0,6,9,7.3
0.1,32,93,6.8
0.2,0,6,3.3
0.4,172,273,3.2
0.3,28,29,7
0.3,36,36,6.3
0,3,5,1.4
0.2,21,51,2.8
0.3,14,14,2.5
0.3,23,24,5
0.3,12,37,1.4
0.7,33,76,1.2
0.1,9,24,6.2
0.2,0,6,3.4
0.5,7,26,1.2
0.8,32,32,3.1
0.6,7,43,1.2
0.2,26,33,1.9
0.5,3,41,1.2
0.4,23,126,3.8
0.5,1,22,1.2
0,3,7,5.9
0.2,6,17,2.2
0.4,3,28,1.2
0.1,3,12,6.9
0.1,5,5,6
0.4,3,23,1.2
0.4,85,103,5
0.6,3,49,1.2
0.5,3,19,1.2
0,6,9,4.3
0.5,3,32,1.2
0.3,3,46,1.2
0.5,0,1,1
0.1,8,31,4
0.4,3,13,1.2
0.2,4,4,5.9
0.5,3,16,1.2
0.5,3,20,1.2
0.3,3,6,3.9
0.5,3,14,1.2
0.2,9,9,5.3
0.5,111,769,2
0.6,4,57,1.2
0,1,6,3.5
0.3,6,10,1.2
0.5,4,93,1.2
0.1,2,2,1.2
0.2,15,18,4.4
0.5,10,65,1.2
0.3,17,17,2.6
0.1,3,6,1.4
0.5,7,25,1.2
0.7,5,75,1.2
0.2,7,10,3.2
0.4,3,12,1.2
0.3,184,184,5.3
0.6,4,39,1.2
0.7,309,316,4.9
0.6,455,455,6.3
0,0,1,6.9
0.2,5,5,1.8
0.5,5,5,4.5
0.3,6,6,3.9
0.1,5,5,1.2
0.5,3,78,1.2
0.6,3,105,1.2
0.4,10,22,4.4
0.4,25,25,4.4
0.5,3,27,1.2
0.5,3,33,1.2
0.5,48,51,2.5
0.1,10,10,5.3
0,12,16,2.1
0.3,32,33,3.2
0.7,646,661,5.1
0.5,1,30,1.4
0.6,42,42,5.6
0,3,34,2.4
0.1,5,5,6.7
0.4,67,112,3.6
0.5,93,98,6
0.8,3,111,1.2
0.8,3,77,1.2
0.7,49,50,3.2
0.1,3,20,3
0.8,3,86,1.2
0.2,21,79,3.9
0.1,7,14,2.9
0.3,16,16,3.3
0.2,3,7,0.8
0.1,11,27,3.4
0.7,51,52,1.4
0.1,8,10,0.9
0.3,22,22,5
0.1,8,32,4.1
0.2,19,27,4.2
0.2,44,122,1.8
0,3,10,2.5
0,9,13,5.9
0.4,3,3,1.2
0.4,15,39,0.8
0.3,27,86,1.6
0.1,18,19,3.6
0.2,3,7,3.4
0.4,54,54,5.1
0.2,34,35,5.4
0,5,5,5.5
0.3,3,5,0.8
0,0,19,4.6
0.4,3,3,2.3
0,6,12,5.2
0.2,0,6,1.1
0.4,42,42,5.1
0.1,88,118,8
0,0,6,8.6
0.5,96,99,3.8
0.3,171,345,5.1
0.4,25,25,2.7
0.1,0,4,6.9
0.5,5,5,5.6
0.3,63,65,4.5
0.2,9,9,3.2
0,0,12,3.6
0.1,6,13,4.4
0.4,51,56,2.8
0,0,1,8
0.3,5,6,1.4
0.1,36,63,4.9
0.1,5,15,5.6
0.5,165,165,5.5
0.4,44,45,4.9
0.1,36,36,5.3
0.1,8,12,4.3
0,16,28,4.7
0.6,3,3,4.4
0.4,0,4,1.9
0.2,76,91,7.8
0.4,12,12,0.8
0.2,18,20,4.2
0,3,9,5.7
0.6,3,3,4.1
0.4,141,144,6.8
0.1,41,57,3.6
0.2,12,12,2.7
0.3,11,13,3.5
0.1,6,23,4.2
0.2,4,5,3.6
0.4,114,142,3.3
0.2,13,13,3
0.2,85,126,4
0,0,1,8.3
0.1,6,22,4.2
0.3,11,11,3.3
0.2,3,4,1.4
0.1,7,20,0.9
0,1,37,4.9
0.7,93,99,5.1
0.3,7,7,4.4
0.1,0,7,5.2
0.1,9,18,3.8
0.1,1,77,6.3
0.2,18,22,3.2
0.1,13,14,3.3
0.2,0,7,1.8
0.2,1,1,5.3
0.6,42,42,3.3
0,4,7,5.2
0.2,40,45,3.4
0.2,20,29,2.2
0.2,24,29,3
0.2,21,83,1.3
0.2,8,16,3.1
0.4,24,24,3.3
0.1,1,6,4.7
0,3,26,3.4
0.3,8,8,5.3
0.2,3,6,2.4
0.2,11,13,1.5
0.2,9,9,4.9
0.2,102,110,5.1
0.4,3,3,1.3
0.1,5,14,2.6
0.1,3,13,1
0.2,7,7,4.4
0.2,3,9,2.3
0.1,30,54,5.6
0.1,5,8,4.2
0.3,35,55,2.3
0.1,22,69,5.2
0.6,43,43,3.3
0.3,63,89,3.7
0.1,3,9,1.2
0.2,57,70,4.1
0.4,30,30,2.1
0.2,24,29,2.8
0.1,4,13,8.1
0,3,9,5.8
0,0,8,5.5
0.3,31,40,1.9
0.4,229,241,8
0.3,15,16,3.5
0.3,326,366,4.1
0.1,6,34,3.7
0.4,6,6,4.5
0.2,17,17,4.5
0.1,3,28,4.5
0.6,9,9,4.6
0.1,0,140,0.7
0.1,3,5,4.3
0.3,26,26,6.6
0.1,5,19,3.3
0.2,0,9,2.7
0.2,14,16,6.3
0.1,13,21,3.4
0.2,12,27,2.3
0.1,5,12,3.5
0.1,10,13,3
0.1,0,9,2.7
0.1,0,4,8.7
0.7,131,131,3.6
0.2,5,6,5.2
0.2,3,18,4.5
0.1,3,19,5.1
0.1,0,17,1.9
0.1,17,17,3
0.2,0,27,2.4
0.1,6,22,3.8
0.2,8,8,3.9
0.2,3,3,5.6
0.1,5,43,6.6
0.3,59,74,1.2
0.7,150,150,4.4
0.2,4,42,5.2
0,2,2,6.5
0.3,164,178,3.6
0,1,6,1.4
0.1,19,60,3.4
0.6,30,45,3.1
0,0,22,2.5
0.2,43,57,2.8
0.3,13,17,3.5
0.1,3,4,7.1
0.1,12,24,5.6
0.5,42,42,5.3
0.1,5,6,6.2
0.1,0,12,3
0.1,5,11,5.3
0.3,66,68,4
0.2,8,16,6.4
0.3,12,12,2
0.1,0,5,2.8
0,1,1,0.9
0.3,10,82,5.1
0.3,3,7,3.2
0.6,13,13,1.4
0.1,5,23,1.5
0,5,6,4
0.4,5,58,3.4
0.1,33,56,3
0.2,12,15,2.6
0.3,138,162,4
0.1,10,12,7.8
0.3,50,54,2.5
0.4,152,152,5.6
0,0,8,3.6
0.4,56,57,3.3
0.4,22,22,5.2
0.4,8,8,3.1
0.3,3,3,1
0.1,7,10,1
0.3,3,16,4
0.1,5,19,2.5
0.1,7,7,0.8
0.5,141,141,3.9
0.5,5,5,3.3
0.3,17,23,3.4
0.1,5,9,3.7
0.1,0,6,7.8
0.7,261,280,4.7
0.3,3,3,0.9
0.5,153,156,5.2
0.2,26,46,3.5
0.2,6,13,4.1
0.1,29,44,3.1
0,7,10,3.9
0.8,30,30,4.8
0.2,6,15,3
0.2,6,8,1.2
0.2,32,70,4.7
0.2,47,48,3.6
0.4,50,50,5.2
0.7,12,12,4.3
0,6,11,1.9
0.2,19,26,4.2
0.4,44,47,1
0.2,1,2,3.6
0.4,43,47,2.6
0,0,4,3.4
0.5,67,130,3.8
0.2,5,17,3.3
0.5,872,923,6.5
0.2,3,10,0.8
0.3,94,94,4.8
0.4,14,14,2.9
0.2,20,34,5.3
0,77,152,5.3
0.2,0,4,2.8
0.2,11,18,8.6
0.3,9,13,7.4
0.6,65,65,7.2
0.2,33,33,3.6
0.2,7,8,3.5
0.5,43,43,3.6
0.2,60,71,5.2
0.6,136,136,6.9
0,1,2,5
0.2,8,21,3.7
0.4,114,142,4.2
0.5,79,82,6.8
0,0,0,8.4
0.1,1,29,4.7
0.5,14,14,2.6
0.2,6,6,1.8
0.1,1,10,5.4
0.2,0,1,5.6
0.1,12,12,3.4
0.1,2,3,6.1
0,3,5,6
0,0,10,4.7
0.2,21,23,8
0,0,8,4.5
0.4,28,28,4.2
0,0,29,5.7
0.4,63,68,4.3
0.4,51,51,4.5
0.1,7,40,1.8
0.5,83,86,4.3
0,15,19,5.7
0,1,7,4.9
0.3,81,82,5.2
0.1,0,3,1.8
0,14,33,5.1
0.1,0,2,7.1
0.3,16,33,7.4
0.4,6,6,4.3
0.2,0,78,3.6
0.3,8,20,3.9
0.3,10,10,8.5
0.7,33,33,3.3
0,1,2,1.5
0.2,0,47,3.1
0.5,25,25,2.6
0.3,5,5,3.6
0.2,91,93,6
0.3,20,20,5.4
0.6,24,24,4.6
0.6,64,64,2.9
0.1,18,18,7
0.5,48,48,4.8
0.5,24,24,4.9
0.2,16,16,2
0,6,15,3.5
0.6,14,14,3.9
0.2,67,88,3.9
0.6,89,100,4.5
0.2,20,27,6
0.5,8,8,1.2
0.7,26,26,4
0.4,25,25,2.4
0.6,12,13,1.2
0.4,18,20,1.5
0.2,6,7,2.7
0.1,35,67,4.8
0.3,18,20,3.8
0.4,15,15,4.9
0,5,7,3.4
0,3,8,3.3
0.3,27,29,2.5
0,5,5,5.1
0.2,12,13,4.7
0.4,11,11,5.3
0.4,38,38,3.6
0.5,19,111,3.5
0,0,7,3.7
0.2,7,10,3.8
0.1,3,11,7.8
0,6,8,4.7
0,7,13,4.9
0.3,42,79,7.4
0.1,3,5,4
0.7,4,4,3.8
0.7,5,5,4
0.2,0,14,2.7
0.5,24,24,3.2
0.4,54,58,7.6
0.1,14,44,2.7
0.6,22,22,3.2
