"NUMPAR","TNG","TNA","NPA","TLLOC","TNLS","scores_ANN"
11,0,3,2,15,0,3.3
7,1,0,0,98,0,3
3,6,3,0,6,0,3.5
5,0,12,0,58,0,2
11,7,25,1,98,0,4.7
9,7,7,0,38,0,2.5
1,0,1,0,27,0,4.7
2,0,3,1,28,0,3.3
8,5,7,0,53,0,4.5
8,0,0,0,9,0,2.6
2,0,0,0,12,0,5.6
3,0,2,0,35,0,3.2
11,8,23,1,100,0,4.7
7,3,16,0,32,0,3.6
4,30,23,0,73,2,6.2
1,0,2,1,134,0,4
19,8,8,0,36,1,4.7
0,0,0,0,95,0,2.9
19,8,8,0,42,1,4.7
2,0,0,0,16,0,2.4
3,0,0,0,32,0,2.3
5,0,9,6,834,0,6.1
5,0,0,0,10,0,2.7
5,1,0,0,12,0,2
3,2,5,0,85,0,2.7
2,0,3,1,18,0,3.3
7,3,16,0,39,0,3.6
7,1,4,2,149,0,2.9
23,0,3,2,23,0,5.1
23,2,7,1,139,0,4.6
353,0,12,0,108,0,3.3
353,17,13,2,58,1,7.1
9,0,9,0,53,9,2.5
5,3,10,1,10,0,4.3
1,0,2,0,70,0,3.7
1,7,7,0,15,0,4.9
13,68,97,7,86,1,7
8,0,18,18,24,0,3.6
7,0,6,0,41,0,3.8
3,0,0,0,10,0,1.7
3,0,0,0,28,0,2.3
0,5,5,2,73,0,5.5
8,4,7,0,32,0,4.5
8,0,2,0,47,0,2.8
4,1,16,1,41,0,3.9
5,0,4,1,24,0,2.3
54,0,1,1,10,0,3.6
54,30,11,1,383,5,3.8
11,71,105,7,110,2,7
6,0,25,25,20,0,3.9
28,6,13,0,158,1,4.7
28,0,1,0,27,0,3.6
28,0,1,0,18,0,3.2
6,19,16,0,100,0,3
1,0,0,0,6,0,0.8
8,1,9,0,29,1,4.5
1,0,0,0,16,0,3.4
0,19,9,2,5,0,4.5
1,1,2,0,26,1,0.8
0,0,0,0,6,0,0.1
10,0,0,0,15,0,3.3
10,5,8,0,54,1,4.6
5,19,16,0,80,0,2.7
3,0,18,0,21,0,1.6
3,0,4,0,25,0,3.2
6,19,9,2,8,0,4.5
6,0,0,0,10,0,1.2
3,0,3,0,59,0,4
3,0,0,0,76,0,2.3
6,1,1,0,25,0,1.2
13,0,0,0,7,0,2.6
8,0,5,3,30,0,2.7
17,7,39,1,214,0,4.7
7,0,3,0,47,0,3.2
5,0,4,1,148,0,3.4
15,0,9,0,21,0,3.7
11,23,23,4,98,0,4.5
11,2,4,0,12,0,3.1
15,19,19,2,267,0,4.4
16,15,8,1,29,0,4.4
3,0,6,0,8,0,0.9
3,0,2,0,27,0,3
1,0,0,0,11,0,4.1
2,0,0,0,6,0,3
7,5,7,0,35,0,4.5
4,0,1,0,10,0,1.1
17,0,0,0,25,0,3.6
18,12,8,1,119,0,4.1
12,3,4,0,35,0,5
12,26,12,1,42,0,4
0,0,1,0,6,0,1.2
3,3,14,0,25,3,2.9
0,0,15,0,69,2,1.2
2,5,1,0,35,0,3.6
5,0,11,0,36,2,0.6
17,0,0,0,21,0,3
10,1,2,0,26,0,4.5
7,6,6,0,63,0,4.3
7,5,7,0,72,0,4.5
12,4,3,1,109,0,3.1
1,0,7,0,8,0,1.3
20,38,38,0,215,6,6.3
12,6,2,0,12,0,3.5
12,0,11,0,26,0,3.5
5,0,5,5,21,0,2.9
3,5,12,0,52,1,5.1
1,0,2,0,15,0,4.6
1,4,12,2,156,0,1.9
1,0,1,0,6,0,0.8
5,0,4,1,24,0,2.4
24,59,22,0,180,0,3.6
24,0,3,0,73,0,6.1
24,0,2,0,25,0,4.4
7,0,1,0,17,0,4.1
168,0,0,0,3,0,1.2
685,1,10,0,29,0,3
685,6,1,0,1358,0,8.1
685,0,11,0,13,0,0.9
32,5,8,0,36,1,4.6
32,4,1,0,27,0,3.1
32,0,10,0,266,0,3.7
3,0,1,0,84,0,1.7
4,24,13,0,24,0,4.7
14,0,2,0,41,0,2.9
3,0,2,0,30,0,5.2
2,25,14,0,19,0,4.8
2,0,758,757,861,0,1.7
1,0,1,0,24,0,4.9
0,0,0,0,12,0,3.2
6,0,18,0,166,0,2.4
4,6,11,0,112,1,4.6
7,0,5,0,65,0,2.6
6,4,7,0,18,0,4.5
30,42,45,0,279,9,6.4
3,0,8,8,22,0,2.9
18,0,17,0,65,0,3.7
8,0,5,0,136,0,2.7
9,3,14,1,28,0,4.3
5,0,0,0,14,0,2.9
5,0,0,0,23,0,1.8
5,1,3,0,5,0,4.7
1,0,0,0,10,0,4
1,0,1,0,9,0,2.3
1,0,0,0,12,0,3.2
8,5,7,0,24,0,4.5
8,0,2,0,27,0,4.4
6,21,23,5,93,0,4.5
27,13,8,1,22,0,4.2
27,2,2,0,56,0,2.9
3,1,0,0,15,0,2.3
2,0,1,0,17,0,3.2
17,0,0,0,26,0,3.6
4,0,1,0,21,0,2.1
70,59,94,0,790,21,6.9
6,0,6,6,22,0,2.9
12,1,1,0,18,0,4.6
12,2,2,0,15,0,4.9
12,0,0,0,11,0,3.5
40,2,10,0,104,0,4.1
2,0,1,0,14,0,3.6
13,27,16,1,83,0,4
5,0,4,0,102,1,5.2
347,0,2,0,15,0,4.6
347,0,0,0,28,0,2.7
2,0,1,0,57,0,2.5
2,0,1,0,3,0,1.1
17,0,2,0,67,0,4.2
6,0,0,0,17,0,7
6,0,5,0,42,0,3.4
6,0,0,0,7,0,1.6
3,0,1,0,20,0,3.6
2,5,72,0,519,0,3.5
2,0,0,0,14,0,2.4
11,0,0,0,5,0,2.7
11,1,3,1,808,0,5.3
11,2,3,0,21,2,2.7
10,2,6,0,28,0,4.3
5,0,1,1,10,0,3.6
5,0,2,0,26,0,2.1
4,0,1,0,12,0,4
7,6,7,0,112,1,4.7
0,0,0,0,6,0,3.8
16,0,2,0,20,0,2.6
5,5,6,0,43,5,3.4
10,0,1,0,50,0,2.5
3,0,0,0,11,0,2.2
5,0,0,0,8,0,2.9
13,15,8,1,28,0,4.4
5,0,1,1,9,0,3.4
3,1,0,0,14,0,2.3
12,0,0,0,16,0,4.6
12,0,1,0,25,0,3.6
3,0,0,0,19,0,1.5
7,0,4,0,21,0,3
7,0,0,0,8,0,1.9
7,1,1,0,41,1,2.3
27,0,0,0,6,0,4.6
27,0,5,3,202,1,5.9
27,0,0,0,16,0,4.5
27,0,0,0,17,0,3.2
35,1,1,0,9,1,2
35,1,20,0,276,0,3.6
35,0,0,0,7,0,2.7
35,1,4,0,34,0,2.5
3,0,5,0,48,0,2.9
7,0,0,0,93,0,2.4
1,0,0,0,14,0,2.4
2,0,2,2,8,0,3.1
2,2,2,0,53,1,4.8
0,0,0,0,11,0,3.2
2,0,0,0,14,0,1.7
3,2,1,0,17,0,4.6
2,26,15,0,32,0,4.8
19,3,18,11,62,0,4.2
66,3,2,0,112,0,6
66,16,40,0,776,7,6.6
66,0,0,0,172,0,6.6
16,0,3,0,47,0,3
16,0,0,0,6,0,3.8
15,0,4,0,17,3,4
15,4,4,0,24,0,5.2
13,0,2,0,21,0,4
13,0,0,0,2,0,3
13,1,0,0,31,0,1.9
20,149,132,0,365,9,6.4
20,16,22,0,176,0,2.7
6,0,9,9,30,0,2.9
2,0,2,1,26,0,2.5
12,0,3,0,64,1,3.8
12,0,0,0,8,0,1.9
5,102,113,0,117,0,6.9
2,0,7,3,57,0,2.6
6,0,0,0,10,0,2.1
6,5,9,1,66,0,5
3,0,2,0,15,0,4.3
3,1,1,0,21,0,2.4
5,7,15,1,11,0,5.2
6,0,3,1,52,0,3.3
14,12,26,1,248,0,4.6
14,0,0,0,10,0,2.7
6,0,3,0,33,0,4
4,0,1,1,3,0,0.9
4,0,0,0,25,0,3.1
3,0,0,0,3,0,0.1
3,0,8,0,104,0,3.5
2,2,4,1,20,0,2.5
6,0,0,0,5,0,1.2
6,1,3,0,44,0,4.3
3,0,0,0,3,0,0.2
3,0,0,0,5,0,2.5
2,0,0,0,88,0,3.2
3,0,4,0,36,0,2.5
3,0,1,0,15,1,1.6
3,0,3,0,33,0,3
3,0,0,0,73,0,2.3
8,0,1,1,11,0,1.9
8,0,1,0,76,0,3.6
8,6,12,0,117,2,4.7
8,0,1,0,9,1,2
1,38,32,0,6,0,6.3
6,7,15,1,10,0,5.2
28,0,0,0,15,0,4.1
9,9,24,1,55,0,4.8
11,8,28,1,169,0,4.8
4,0,0,0,6,0,6.2
4,0,0,0,24,0,1.8
5,0,1,0,5,0,4
7,0,1,0,13,0,4.1
1,3,9,1,38,0,4
6,0,0,0,8,0,0.4
6,0,5,0,57,0,4.8
9,9,25,1,65,0,4.8
2,0,3,0,9,0,1.8
2,1,2,0,26,0,2.4
2,0,0,0,7,0,1.6
1,3,9,1,42,0,4
3,1,1,0,33,0,2.1
3,0,1,0,23,0,3.6
9,9,24,1,53,0,4.8
3,0,11,0,56,0,2.9
0,1,3,0,10,0,1.6
1,3,9,1,37,0,4
3,1,1,0,28,0,2.1
0,0,0,0,13,0,2.3
1,0,0,0,14,0,1.9
9,9,23,1,58,0,4.8
4,0,2,1,22,0,3.4
8,0,0,0,28,0,4.1
8,0,3,0,41,0,3.2
1,0,1,0,7,0,2.6
1,0,0,0,31,0,1.8
1,3,8,1,42,0,4
8,9,9,0,68,0,4.9
3,1,0,0,33,0,2.1
19,8,8,0,59,1,4.7
10,2,0,0,29,0,3
10,0,3,2,15,0,3.3
10,0,0,0,14,0,3.2
1,4,2,0,6,0,3.3
13,7,7,0,63,7,4.4
4,0,0,0,15,0,1.7
1,0,0,0,15,0,1.9
8,6,8,3,28,0,4.2
19,5,7,0,161,3,3.2
19,0,0,0,8,0,1.9
3,0,2,0,12,0,0.3
9,0,1,0,17,0,5.9
9,1,1,0,14,0,4.3
9,11,9,2,120,0,4.9
16,0,10,0,27,0,3.6
16,0,0,0,4,0,1.2
16,0,0,0,14,0,3.2
16,1,2,0,1,0,1.9
16,1,3,0,27,0,4.1
3,0,1,1,3,0,0.9
3,0,3,3,10,0,4.6
3,2,0,0,64,0,3.4
10,0,15,4,161,0,4
3,6,17,0,7,0,5.8
9,0,4,3,14,0,2.5
7,6,6,0,60,6,5.9
7,8,10,0,95,10,1.6
6,0,0,0,27,0,2.7
9,0,4,3,15,0,2.5
9,0,2,2,4,0,1.8
8,2,0,0,58,0,3.6
32,0,0,0,35,0,2.6
32,21,24,0,273,7,4.5
7,3,2,0,71,0,2.9
22,8,10,10,88,10,4.1
22,6,0,0,65,0,3.6
22,0,2,0,11,0,4.1
9,0,4,3,13,0,2.5
3,0,0,0,12,0,2.6
11,0,22,0,253,1,4.7
11,0,3,0,37,0,4.4
11,0,2,0,26,0,0.4
23,44,53,0,118,3,6.4
2,0,2,0,17,0,4.3
6,1,1,0,43,0,3.1
3,0,10,10,13,0,3.4
0,0,0,0,17,0,3.4
7,0,6,0,12,0,3.6
31,0,2,0,47,0,6.1
15,3,19,0,48,0,3.7
12,0,4,0,21,0,3
12,0,5,5,14,0,5.1
56,7,22,0,562,1,3.1
2,0,1,0,20,0,0.8
0,0,0,0,7,0,2.3
9,1,3,0,52,1,2.5
6,0,1,0,15,0,1.7
10,4,5,0,25,0,2.3
10,6,10,5,37,0,4.4
544,12,33,0,694,14,9.2
544,0,0,0,9,0,4.1
544,9,9,0,84,0,3.7
544,0,0,0,5,0,5.4
544,20,17,0,976,0,8.7
544,0,0,0,2,0,2
544,0,0,0,15,0,5.1
544,0,0,0,5,0,4.1
8,1,7,0,73,0,3.8
2,2,3,0,54,0,0.9
2,3,10,1,6,0,4.3
3,0,6,6,61,0,2.3
41,0,13,0,204,0,1.9
41,38,48,0,234,7,6.6
2,0,1,1,11,0,2.9
5,1,3,0,40,0,3.4
2,0,2,2,11,0,0.2
1,0,2,0,25,0,4.6
1,1,0,0,24,0,2.5
9,0,1,0,12,0,1.4
9,0,0,0,12,0,1.9
9,1,0,0,11,0,3.4
9,0,5,0,14,0,4
9,0,5,5,14,0,5.1
7,11,5,1,30,0,3.9
14,0,2,0,45,0,4.2
2,0,0,0,10,0,1.1
3,0,1,0,23,0,0.4
13,14,27,1,130,0,4.9
10,7,25,0,516,3,4
20,25,40,1,341,0,4.8
8,5,8,0,97,0,1.7
20,7,29,0,191,0,4.1
8,0,10,0,90,0,1.9
10,4,4,0,73,4,3.9
2,0,0,0,3,0,1.9
8,0,2,0,55,1,4.9
4,2,3,0,19,0,1.2
4,3,17,0,309,0,3.3
36,4,9,4,113,0,3.4
3,0,6,0,37,0,4.4
20,22,22,3,164,0,4.5
0,0,1,1,40,0,2.7
31,0,4,0,49,1,3.4
31,0,25,2,236,0,4.9
27,15,9,1,61,0,4.4
27,0,0,0,11,0,1.2
27,38,37,0,88,0,6.5
38,0,0,0,6,0,2.3
38,0,10,2,263,3,4.6
38,0,2,0,12,0,0.2
7,1,0,0,8,0,1.7
7,0,1,0,12,0,1.4
5,0,5,5,16,0,5.1
15,15,8,1,57,0,4.3
0,2,0,0,6,0,2
16,21,18,1,139,0,4.3
8,0,2,0,44,0,7.5
13,8,27,1,42,0,4.9
9,0,0,0,3,0,1.9
9,1,0,0,52,0,2.9
3,3,3,0,26,3,2
2,0,2,0,12,0,2.7
2,0,2,2,8,0,0.1
3,0,6,0,52,0,2.9
8,3,10,1,65,0,3.7
14,2,17,0,105,0,3.3
3,21,38,0,342,0,3.5
4,21,24,0,9,0,4.5
3,1,1,0,32,0,2.4
15,1,2,0,40,0,4.4
12,0,2,0,65,0,3.1
12,1,0,0,10,0,2.3
11,1,0,0,17,0,2.7
3,0,1,0,176,0,1
10,0,2,0,18,0,0.3
10,0,1,0,32,0,3.3
10,0,0,0,5,0,1.5
4,0,1,0,17,0,1.8
9,1,3,0,31,0,4.1
9,0,7,7,9,0,0.7
9,0,0,0,17,0,6.2
9,0,0,0,32,0,3.8
7,0,5,5,16,0,5.1
7,0,0,0,14,0,3.4
0,0,1,0,9,0,1.3
2,1,0,0,10,0,2.4
5,1,0,0,24,0,2.4
11,0,3,0,54,0,5.2
0,0,2,0,21,0,2
4,0,3,1,12,0,2.7
3,0,3,1,12,0,2.4
0,0,2,0,14,0,1.7
10,4,9,1,109,0,3.6
10,0,0,0,16,0,1.8
7,3,10,1,91,0,3.7
1,1,0,0,10,0,2.3
5,1,0,0,27,0,2.7
7,0,1,0,99,0,2.1
10,4,6,3,86,1,3.2
3,0,3,1,12,0,2.7
0,0,0,0,5,0,3.6
25,6,3,0,67,1,8.5
25,8,21,2,80,0,8.3
3,0,4,0,32,0,3.2
3,0,0,0,18,0,1.6
6,3,4,2,61,0,2.9
6,0,5,5,16,0,5.1
6,0,0,0,5,0,1.9
4,6,13,1,146,3,2.8
3,0,4,0,37,0,3.6
2,0,1,1,7,0,1.9
12,4,11,1,83,0,3.7
8,0,0,0,101,0,0.8
6,0,0,0,8,0,1.6
6,0,0,0,267,0,3.4
3,3,3,0,25,3,2.5
9,0,6,0,102,0,4.1
9,0,3,1,39,0,4.5
18,1,12,0,169,0,4.2
18,14,6,0,65,0,3.5
2,0,0,0,22,0,1.1
62,3,18,3,614,8,4.1
62,0,1,0,3,0,1.1
6,0,2,0,31,0,1.7
8,0,3,0,10,0,4.1
8,0,1,0,26,0,4.5
8,4,9,0,49,0,7.1
72,1,1,0,16,1,1.6
72,2,21,0,500,4,6.1
13,6,13,0,165,2,3.6
46,0,0,0,8,0,1.9
46,15,6,0,208,0,4.3
4,0,0,0,12,0,2.7
7,0,6,0,73,0,5.7
15,3,5,0,142,0,2
1,0,7,7,6,0,3.3
4,0,1,1,9,0,3.4
11,0,3,0,34,0,3.4
11,4,13,0,105,0,1.6
41,3,12,1,153,1,3.1
41,60,94,2,349,3,6.7
69,53,102,2,823,19,6.5
0,0,1,1,23,0,3
4,1,21,1,61,0,4.7
4,0,0,0,22,0,2.5
9,2,1,0,145,0,4.4
9,0,2,0,12,0,0.2
15,0,0,0,22,0,2.5
19,0,1,0,13,0,4.3
6,1,3,0,37,0,1.9
6,0,11,11,30,0,2.9
52,16,25,3,2929,20,9
52,0,2,0,116,1,3.7
52,0,0,0,6,0,3.5
13,0,2,0,68,0,2.4
4,1,1,0,56,0,2.6
10,1,1,0,17,1,1.6
10,2,1,0,23,0,1.9
10,0,1,0,10,0,3.6
3,0,2,1,15,1,2.3
25,0,14,0,264,0,3.5
25,0,0,0,37,0,3.2
20,0,87,85,454,1,6.2
20,0,0,0,8,0,2.3
15,13,17,1,372,3,3.2
13,1,0,0,19,0,2
13,3,3,0,107,0,1.7
5,0,1,0,25,0,2.4
8,0,0,0,19,0,2.5
8,0,1,0,11,0,1.9
8,0,0,0,6,0,3
44,3,5,2,205,0,3.3
44,1,2,0,103,0,2.4
6,2,1,0,30,0,2.4
39,0,2,0,12,0,0.2
39,3,5,0,77,0,2
39,1,4,0,167,0,4.3
42,1,1,0,104,1,6.1
42,5,9,0,62,0,3.9
42,0,15,0,376,0,4.9
42,1,13,7,459,0,3.9
8,7,15,1,83,1,5.4
7,4,2,0,66,0,2.8
34,9,8,0,121,0,3.7
34,0,20,0,384,0,5.3
28,7,15,1,202,1,5.3
2,1,2,0,31,0,2.1
2,2,2,0,18,0,2.2
13,1,0,0,34,0,2.4
7,0,12,1,232,0,4.1
7,2,1,0,31,1,2.8
0,3,4,0,44,2,1.6
1,0,0,0,12,0,1
6,0,10,0,87,0,2.9
3,0,3,0,98,0,0.8
12,11,6,0,62,0,3.3
12,0,3,0,36,0,0.5
4,2,4,0,5,0,6.4
2,0,0,0,24,0,2.9
0,0,0,0,33,0,0.7
0,2,1,0,60,0,3.2
12,0,3,0,12,0,2.6
12,0,3,0,23,0,2.8
12,2,2,0,19,0,3.8
12,0,0,0,7,0,2.7
0,0,3,3,76,0,0.2
0,1,4,0,6,0,3.1
21,22,24,3,174,0,4.4
0,0,1,0,136,0,4.5
27,15,10,1,68,0,4.4
21,0,2,0,31,0,4.3
21,2,28,8,252,0,4
3,7,6,0,28,0,2.5
5,8,21,0,94,2,3.2
19,16,29,0,275,8,4.2
6,6,7,0,48,2,2.9
0,1,1,0,6,0,2.3
4,1,0,0,6,0,6.2
4,9,5,0,33,0,4.7
3,3,3,0,31,1,2.9
0,1,1,0,6,0,2.1
1,0,0,0,10,0,3
0,0,0,0,19,0,1.3
14,6,26,1,71,0,4.9
18,5,24,1,112,0,4.8
5,0,2,0,21,0,2.3
10,0,0,0,50,0,5
9,0,0,0,11,0,1.9
3,1,0,0,17,0,2.3
4,0,5,0,63,0,3.7
2,0,0,0,27,0,2.7
5,0,0,0,17,0,3.2
3,2,2,0,32,0,1.8
3,6,15,0,23,0,3.7
2,0,1,0,13,0,0.3
55,0,0,0,12,0,4.7
55,6,269,232,460,0,7.8
55,1,5,0,60,0,4.4
19,0,3,0,72,0,4.7
19,2,4,0,48,0,4.6
13,5,25,1,74,0,4.9
26,0,1,0,321,0,3.6
26,4,24,1,109,0,4.8
4,0,4,0,63,0,3.6
5,1,16,1,93,0,4.6
1,4,4,0,9,0,4.3
39,0,0,0,11,0,2.9
39,0,0,0,2,0,0.9
39,0,1,0,151,0,3.3
1,2,5,0,42,0,2.7
20,0,3,0,14,0,4.1
20,0,0,0,4,0,1.7
20,2,1,0,32,0,4.4
20,0,0,0,7,0,1.9
11,0,6,0,220,0,3.2
18,3,17,0,51,1,4.9
0,0,1,0,9,0,1.6
27,62,54,0,82,4,4.7
6,0,2,0,37,1,3.3
6,1,1,0,14,0,3.9
10,0,4,3,11,0,2.5
3,0,3,3,15,0,2.9
2,1,1,0,25,0,2.2
16,0,1,0,48,0,3.4
16,0,1,0,18,0,5.2
16,2,11,5,73,0,4.4
16,0,0,0,6,0,5.6
10,8,20,1,103,4,4.7
5,3,19,9,97,0,3.5
7,1,10,3,46,0,4.9
10,0,4,3,14,0,2.5
9,1,6,1,33,0,4.2
9,0,2,0,22,1,3.1
9,0,1,1,3,0,0.9
1,0,7,7,5,0,3.3
16,0,0,0,11,0,2.9
16,12,12,0,128,8,3.9
16,3,4,0,85,1,3.7
10,0,4,3,13,0,2.5
4,4,3,0,24,0,2
0,5,1,0,40,1,2
0,0,0,0,3,0,1.8
10,8,9,0,155,0,3.3
7,12,19,0,287,1,3.9
6,0,0,0,29,0,3.9
1,59,47,0,6,0,7
2,3,2,0,37,1,2.5
10,8,9,0,85,4,3.1
13,3,1,0,8,1,2.9
13,0,2,0,14,0,3.6
13,1,36,1,125,0,4.8
3,3,5,1,29,0,3.5
1,0,1,0,48,0,3.5
5,1,5,0,37,0,2.6
118,0,1,0,18,0,4
118,0,8,7,14,0,3.8
118,6,47,18,705,1,7.6
118,1,0,0,69,0,3.9
0,0,0,0,96,0,5.2
18,6,15,3,62,0,4.5
502,1,5,0,168,1,4.4
502,0,0,0,11,1,2.9
502,7,9,1,1182,6,7.3
3,2,2,0,27,0,1.8
0,1,3,0,5,0,3.1
0,1,3,0,16,0,3.1
8,0,1,0,2,0,1.9
8,0,7,0,52,2,3.8
2,6,13,0,17,0,3.8
17,24,41,1,630,12,4.5
18,38,35,0,162,3,6.3
3,0,2,2,14,0,2.9
9,0,2,1,23,0,5.4
26,0,1,0,15,0,4.3
26,0,1,0,13,0,4.2
26,0,1,1,15,0,6.8
26,4,4,0,78,0,5.8
26,1,14,0,143,6,7.7
7,2,1,0,18,0,2.5
8,6,12,0,172,2,3.4
9,16,19,2,364,10,3.1
7,2,7,0,61,1,2.6
14,0,1,0,18,0,4.2
45,0,1,0,186,0,3.3
3,0,1,0,12,0,2.9
3,1,0,0,6,0,2.7
6,7,15,6,37,0,3.5
10,5,10,6,63,0,3.2
11,7,8,0,142,2,2.9
1,0,0,0,4,0,3
1,0,1,0,2,0,1.9
4,0,1,0,31,0,2.6
6,0,2,0,14,0,3.6
4,0,4,0,83,0,2.4
1,0,0,0,7,0,5.4
1,0,0,0,30,0,2.7
10,0,3,0,272,0,3.7
41,63,83,0,505,9,6.6
4,0,5,5,16,0,2.9
15,7,8,0,159,4,4.8
6,4,5,0,27,2,2.5
31,4,9,0,231,7,4.9
31,6,15,0,99,12,3.5
0,0,1,1,9,0,2.5
0,4,9,0,12,0,5
11,7,15,1,39,0,5.2
0,0,7,6,29,0,4.1
0,2,2,0,38,2,2
8,3,5,2,11,0,3.4
8,14,18,1,96,0,7.7
8,1,0,0,33,0,4.1
5,0,3,0,20,0,2.5
5,1,1,0,9,1,2
16,0,35,32,349,0,2.2
7,1,3,0,216,0,4.1
7,0,1,0,2,0,1.9
7,0,0,0,92,0,4
3,0,4,0,26,0,3.9
5,0,0,0,10,0,4.6
5,0,8,0,108,0,3.9
7,0,0,0,12,0,3.1
7,0,2,0,151,0,3.9
0,75,42,0,376,0,3.8
10,4,17,1,15,0,4.7
15,12,6,0,97,0,5.6
15,0,1,0,2,0,1.9
0,6,6,0,23,0,4
10,0,1,1,22,0,3.4
1,6,6,0,9,0,4.1
5,6,7,0,30,0,4
2,4,8,1,8,0,3.7
23,16,25,3,163,0,4.5
12,7,7,1,53,0,3.8
19,15,21,1,181,0,4.4
1,0,1,0,26,0,4
17,1,7,0,78,0,3.1
31,55,43,30,337,16,5.4
31,0,2,0,20,0,4.4
31,0,0,0,5,0,2
31,0,0,0,18,0,1.8
31,1,9,0,280,1,5.1
31,1,1,0,9,1,2
0,6,6,0,6,0,3.9
44,16,26,3,180,0,4.5
44,0,10,3,239,0,3.5
16,7,8,1,65,0,3.9
16,3,4,0,83,0,3.2
6,2,2,0,31,0,4.3
6,42,58,1,179,6,4.5
47,0,1,0,45,0,2.7
47,46,15,0,346,41,5.4
0,7,6,0,6,0,3.9
8,3,3,1,157,0,3.7
8,0,0,0,3,0,2.5
8,2,2,0,31,0,2.1
61,2,39,8,954,0,3.2
1,0,0,0,13,0,1.7
2,0,1,0,12,0,4.6
2,2,0,0,15,0,3.4
0,0,1,0,7,0,3.9
19,45,48,0,393,1,6.7
0,0,0,0,25,0,1.4
7,0,1,0,5,0,5.3
7,0,9,4,45,1,5.7
1,0,0,0,21,0,1.8
0,0,0,0,11,0,2.9
0,1,1,0,16,1,1.6
9,5,6,0,72,0,2.1
18,6,21,1,37,0,4.9
6,0,0,0,16,0,2
3,0,4,4,7,0,2.9
3,0,3,0,30,0,4.1
24,16,26,3,173,0,4.5
2,1,1,0,30,2,2.5
6,0,3,0,20,0,3.2
5,2,1,0,34,0,4
3,1,3,0,30,3,2.6
5,1,5,0,39,0,3.2
7,0,0,0,20,0,3.4
2,0,3,1,10,0,3.3
2,0,3,1,12,0,3.3
11,0,1,0,8,0,1.6
11,2,10,0,79,0,5
11,0,1,0,7,0,3.9
11,0,2,0,12,0,3.3
4,0,1,0,11,0,2
1,0,0,0,12,0,0.7
13,7,8,1,39,0,3.8
8,2,1,0,57,0,5.3
14,7,8,1,61,0,3.9
6,0,9,0,113,0,1.7
5,4,3,2,50,0,2.9
15,6,25,1,59,0,4.8
0,0,1,0,21,1,2
8,1,2,0,36,0,6
8,1,9,0,35,1,4.5
12,0,0,0,18,0,5.3
2,0,3,1,17,0,3.3
2,58,71,7,5,0,6.9
42,0,1,0,9,1,2
15,6,26,1,80,0,4.8
5,0,5,0,17,0,1.4
5,0,1,0,17,1,3.1
29,0,5,0,92,0,4.5
3,0,3,0,72,1,4
13,0,3,0,22,0,3.9
13,2,4,0,44,0,3.7
13,0,0,0,56,0,3.6
10,0,18,5,220,0,3.6
91,15,12,0,388,0,4.3
91,6,12,0,94,0,5.3
91,1,1,0,41,0,5.7
91,0,4,0,74,5,4.5
91,0,0,0,28,0,4.4
91,23,19,0,29,0,7.7
91,5,1,0,23,0,3.2
91,1,1,0,39,0,4.3
0,0,1,1,13,0,2.9
5,0,3,0,24,0,4.4
1,1,1,0,11,1,1.7
1,0,0,0,35,0,5.4
6,1,0,0,44,0,2.4
6,2,1,0,47,0,2.1
6,0,5,1,49,0,3.6
0,0,0,0,13,0,1.8
0,1,5,0,14,0,1.6
1,0,1,1,21,0,1.8
9,2,5,0,47,0,2.8
19,1,5,0,175,0,3.4
3,0,14,5,50,0,3.7
3,4,4,0,72,0,2.7
15,1,3,0,224,1,2.8
4,3,4,0,95,0,1.9
1,0,0,0,32,0,2.7
1,0,6,6,14,0,1.9
16,4,3,0,50,0,4.8
16,0,0,0,2,0,0.9
16,3,2,0,37,0,3.7
28,0,4,0,43,0,4.3
28,3,10,1,8,0,4.4
5,9,10,1,21,0,4.3
24,0,1,0,44,0,3.8
24,26,12,1,55,0,3.9
23,2,9,4,175,0,1.8
6,3,10,1,7,0,4.3
2,0,7,0,9,0,1.2
30,11,28,1,479,4,3.9
4,0,2,0,16,0,2.3
0,0,0,0,22,0,4.4
5,0,0,0,45,0,2.6
32,16,17,15,245,16,4.6
7,0,2,0,37,0,2.8
7,0,4,0,96,0,3.8
4,4,8,0,34,0,3.3
7,2,2,0,84,0,4.8
4,0,0,0,232,0,4.3
4,0,3,3,18,0,2.9
7,1,5,0,80,0,2.8
21,29,32,1,215,0,3.7
21,1,2,0,1,0,1.9
21,0,0,0,14,0,3.1
13,0,0,0,9,0,1.2
13,0,8,1,91,2,4.1
2,2,4,0,58,1,5
21,8,19,3,68,0,4.5
0,0,0,0,19,0,1.5
12,0,3,0,61,1,4
12,5,13,1,243,2,4.3
17,16,17,0,124,17,4.8
2,0,0,0,10,0,2.5
2,0,1,0,10,0,3
2,0,0,0,12,0,3.1
0,1,2,0,13,0,1.6
2,2,1,0,17,0,4.6
2,0,2,0,27,0,2.5
1,0,1,1,3,0,0.1
1,0,2,2,17,0,3
16,0,1,0,224,0,3.8
36,14,23,0,492,7,4.2
36,0,0,0,6,0,2.7
36,2,9,0,82,0,3
10,2,4,0,44,0,3.7
29,0,2,1,13,0,2
29,27,13,1,64,0,4
29,6,6,0,118,4,3.4
2,0,3,1,24,0,3.3
6,0,2,0,32,0,4.2
